pathway	pval	padj	log2err	ES	NES	size
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	4.40100353474305e-05	0.0527034098423281	0.557332238758646	0.43647990703778	2.17133517294181	55
GOBP_TRANSLATIONAL_INITIATION	5.70692039440477e-05	0.0527034098423281	0.557332238758646	0.421012229434333	2.13379810113594	62
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.000235153378952452	0.0620468987035971	0.518848077743792	0.436934179068767	2.11080224561665	50
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	0.000219986040750786	0.0620468987035971	0.518848077743792	0.424196036981965	2.08890550804357	53
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	0.000109033971791822	0.0620468987035971	0.538434096309916	0.418265803189189	2.097163828454	57
GOBP_PROTEIN_TARGETING_TO_MEMBRANE	0.000150055497125762	0.0620468987035971	0.518848077743792	0.413877917784171	2.07516319037974	57
GOBP_VIRAL_GENE_EXPRESSION	0.000168819961161835	0.0620468987035971	0.518848077743792	0.378078101378671	1.98730560403057	71
GOBP_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	0.000399270013347844	0.0921814643316834	0.49849310876659	-0.672840188456117	-2.22472362203883	12
GOBP_LEARNING	0.0005125834201783	0.105193508563258	0.477270815362862	-0.63697532282204	-2.178847288958	14
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	0.00146866384095469	0.271262211424332	0.45505986738723	0.338551449615324	1.82570193408184	77
GOBP_PROTEIN_FOLDING	0.00178608901645405	0.299900583035511	0.45505986738723	0.467738412968365	1.91015946950667	27
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	0.00292128806245293	0.401710406143258	0.431707695803346	0.271243220839699	1.66637000366408	140
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	0.00284220076531191	0.401710406143258	0.431707695803346	-0.648153056481921	-1.99675572148863	10
GOBP_MAINTENANCE_OF_CELL_NUMBER	0.00304490833026834	0.401710406143258	0.431707695803346	-0.472764587255985	-1.94045877971732	25
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	0.0036821032877396	0.408606221077812	0.431707695803346	0.526337931340092	1.9257576205819	18
GOBP_RNA_CATABOLIC_PROCESS	0.00376085855891868	0.408606221077812	0.431707695803346	0.281057895845659	1.6500314644711	118
GOBP_STEROID_METABOLIC_PROCESS	0.00339850593741944	0.408606221077812	0.431707695803346	-0.469450010185324	-1.92685412244985	25
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	0.00438858199832561	0.445095713683926	0.407017918923954	0.569055800260893	1.83603427334787	13
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	0.00473462401954913	0.445095713683926	0.407017918923954	0.272984813659351	1.63720740789669	127
GOBP_PROTEIN_TARGETING	0.00481966122018328	0.445095713683926	0.407017918923954	0.299370033383442	1.65960130592317	91
GOBP_BIOMINERALIZATION	0.00632013618950793	0.475731091751143	0.407017918923954	-0.46648774662469	-1.8432932548946	23
GOBP_BLOOD_VESSEL_MORPHOGENESIS	0.00605679718161176	0.475731091751143	0.407017918923954	-0.288391056856913	-1.69890907656455	104
GOBP_BONE_MINERALIZATION	0.00585370511562335	0.475731091751143	0.407017918923954	-0.503087202152624	-1.86746935421537	18
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	0.00643924054887849	0.475731091751143	0.407017918923954	-0.601249435568194	-1.91209603843717	11
GOBP_SMOOTHENED_SIGNALING_PATHWAY	0.00555911929314175	0.475731091751143	0.407017918923954	-0.526348048365729	-1.91392208320813	17
GOBP_COGNITION	0.00721413256661095	0.475875101804658	0.407017918923954	-0.406305540581827	-1.77747920292088	31
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	0.00720126795329042	0.475875101804658	0.407017918923954	0.308994081431509	1.67996666681401	78
GOBP_TUBE_MORPHOGENESIS	0.00672294190175942	0.475875101804658	0.407017918923954	-0.258075696473036	-1.60568102216788	134
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	0.00820063784479014	0.52229579652853	0.380730400722792	0.471491526737076	1.83187301773279	22
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	0.00964386276683935	0.545162889577763	0.380730400722792	0.41978760197973	1.71433699022986	27
GOBP_ERYTHROCYTE_HOMEOSTASIS	0.0100354836197314	0.545162889577763	0.380730400722792	-0.380409424612627	-1.76567115013595	37
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	0.00977830484807121	0.545162889577763	0.380730400722792	-0.281560504813541	-1.61443335187319	91
GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	0.00940908708150431	0.545162889577763	0.380730400722792	0.248098466650758	1.53067442815811	141
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	0.00961127748074834	0.545162889577763	0.380730400722792	0.230220065984893	1.51638072718101	196
GOBP_BEHAVIOR	0.0116838520886946	0.599446522439414	0.380730400722792	-0.325349987489374	-1.66000318310979	56
GOBP_OSSIFICATION	0.011563647849099	0.599446522439414	0.380730400722792	-0.305137293038769	-1.6225004007414	66
GOBP_ERBB_SIGNALING_PATHWAY	0.0125391378602625	0.602133465979172	0.380730400722792	-0.353307675024906	-1.6615419258599	40
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION	0.0121425663198688	0.602133465979172	0.380730400722792	0.472158082011358	1.72752517045021	18
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION	0.0127142421078439	0.602133465979172	0.380730400722792	-0.582004507684018	-1.79297284650335	10
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	0.0179992628155302	0.62121005923825	0.352487857583619	-0.214181876264356	-1.40817317328715	188
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	0.0192793877119422	0.62121005923825	0.352487857583619	-0.366187075855494	-1.61628283737281	32
GOBP_ENDOTHELIAL_CELL_PROLIFERATION	0.0144995139477421	0.62121005923825	0.380730400722792	-0.473874228733646	-1.78521504391615	19
GOBP_FATTY_ACID_TRANSPORT	0.0195074084655217	0.62121005923825	0.352487857583619	-0.477121076857819	-1.70758582012359	16
GOBP_MRNA_METABOLIC_PROCESS	0.0189079945065089	0.62121005923825	0.352487857583619	0.21590598187891	1.41084055408774	191
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	0.0177209117674525	0.62121005923825	0.352487857583619	-0.243026633232036	-1.49112766367894	126
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	0.0180084033898637	0.62121005923825	0.352487857583619	-0.554660800375414	-1.76393466061546	11
GOBP_PEPTIDE_METABOLIC_PROCESS	0.0193626409053752	0.62121005923825	0.352487857583619	0.23855436047644	1.4879252569339	149
GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	0.0188995514007178	0.62121005923825	0.352487857583619	-0.432695437504911	-1.70112706855518	22
GOBP_POSITIVE_REGULATION_OF_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	0.0145635652103268	0.62121005923825	0.380730400722792	-0.574680627831555	-1.7704102760539	10
GOBP_POTASSIUM_ION_TRANSPORT	0.0175735445178271	0.62121005923825	0.352487857583619	-0.391545607062976	-1.66404850902648	27
